"id","submitter","submission_url","format","attachment_urls","page_start","page_end"
"1775786","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0035%22;src1=sm1","txt","","",""
"1775787","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0034%22;src1=sm1","txt","","",""
"1775788","Hanson-Young, Sen Sarah","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0028%22;src1=sm1","txt","","",""
"1775789","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0024%22;src1=sm1","txt","","",""
"1775790","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0036%22;src1=sm1","txt","","",""
"1775791","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0037%22;src1=sm1","txt","","",""
"1775792","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0020%22;src1=sm1","txt","","",""
"1775793","Hanson-Young, Sen Sarah","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0032%22;src1=sm1","txt","","",""
"1775794","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0031%22;src1=sm1","txt","","",""
"1775795","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0038%22;src1=sm1","txt","","",""
"1775796","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0016%22;src1=sm1","txt","","",""
"1775797","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0049%22;src1=sm1","txt","","",""
"1775798","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0048%22;src1=sm1","txt","","",""
"1775799","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0040%22;src1=sm1","txt","","",""
"1775800","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0059%22;src1=sm1","txt","","",""
"1775801","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0045%22;src1=sm1","txt","","",""
"1775802","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0054%22;src1=sm1","txt","","",""
"1775803","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0043%22;src1=sm1","txt","","",""
"1775804","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0047%22;src1=sm1","txt","","",""
"1775805","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0039%22;src1=sm1","txt","","",""
"1775806","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0050%22;src1=sm1","txt","","",""
"1775807","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0046%22;src1=sm1","txt","","",""
"1775808","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0042%22;src1=sm1","txt","","",""
"1775809","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0041%22;src1=sm1","txt","","",""
"1775810","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0057%22;src1=sm1","txt","","",""
"1775811","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0055%22;src1=sm1","txt","","",""
"1775812","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0044%22;src1=sm1","txt","","",""
"1775813","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0058%22;src1=sm1","txt","","",""
"1775814","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0060%22;src1=sm1","txt","","",""
"1775815","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0062%22;src1=sm1","txt","","",""
"1775816","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0051%22;src1=sm1","txt","","",""
"1775817","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0052%22;src1=sm1","txt","","",""
"1775818","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0053%22;src1=sm1","txt","","",""
"1775819","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0056%22;src1=sm1","txt","","",""
"1775820","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0068%22;src1=sm1","txt","","",""
"1775821","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0066%22;src1=sm1","txt","","",""
"1775822","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0063%22;src1=sm1","txt","","",""
"1775823","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0072%22;src1=sm1","txt","","",""
"1775824","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0084%22;src1=sm1","txt","","",""
"1775825","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0067%22;src1=sm1","txt","","",""
"1775826","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0064%22;src1=sm1","txt","","",""
"1775827","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0081%22;src1=sm1","txt","","",""
"1775828","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0065%22;src1=sm1","txt","","",""
"1775829","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0076%22;src1=sm1","txt","","",""
"1775830","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0061%22;src1=sm1","txt","","",""
"1775831","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0075%22;src1=sm1","txt","","",""
"1775832","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0069%22;src1=sm1","txt","","",""
"1775833","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0073%22;src1=sm1","txt","","",""
"1775834","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0071%22;src1=sm1","txt","","",""
"1775835","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0077%22;src1=sm1","txt","","",""
"1775836","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0078%22;src1=sm1","txt","","",""
"1775837","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0074%22;src1=sm1","txt","","",""
"1775838","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0070%22;src1=sm1","txt","","",""
"1775839","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0083%22;src1=sm1","txt","","",""
"1775840","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0082%22;src1=sm1","txt","","",""
"1775841","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0079%22;src1=sm1","txt","","",""
"1775842","McKenzie, Sen Bridget","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0095%22;src1=sm1","txt","","",""
"1775843","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0090%22;src1=sm1","txt","","",""
"1775844","McKenzie, Sen Bridget","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0087%22;src1=sm1","txt","","",""
"1775845","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0086%22;src1=sm1","txt","","",""
"1775846","McKenzie, Sen Bridget","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0091%22;src1=sm1","txt","","",""
"1775847","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0088%22;src1=sm1","txt","","",""
"1775848","McKenzie, Sen Bridget","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0085%22;src1=sm1","txt","","",""
"1775849","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0106%22;src1=sm1","txt","","",""
"1775850","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0092%22;src1=sm1","txt","","",""
"1775851","McKenzie, Sen Bridget","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0097%22;src1=sm1","txt","","",""
"1775852","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0102%22;src1=sm1","txt","","",""
"1775853","McKenzie, Sen Bridget","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0101%22;src1=sm1","txt","","",""
"1775854","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0105%22;src1=sm1","txt","","",""
"1775855","Pocock, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0099%22;src1=sm1","txt","","",""
"1775856","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0094%22;src1=sm1","txt","","",""
"1775857","McKenzie, Sen Bridget","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0103%22;src1=sm1","txt","","",""
"1775858","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0104%22;src1=sm1","txt","","",""
"1775859","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0080%22;src1=sm1","txt","","",""
"1775860","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0098%22;src1=sm1","txt","","",""
"1775861","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0100%22;src1=sm1","txt","","",""
"1775862","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0096%22;src1=sm1","txt","","",""
"1775863","McKenzie, Sen Bridget","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0093%22;src1=sm1","txt","","",""
"1775864","Hanson-Young, Sen Sarah","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0089%22;src1=sm1","txt","","",""
"1775865","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0107%22;src1=sm1","txt","","",""
"1775866","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0112%22;src1=sm1","txt","","",""
"1775867","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0115%22;src1=sm1","txt","","",""
"1775868","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0114%22;src1=sm1","txt","","",""
"1775869","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0113%22;src1=sm1","txt","","",""
"1775870","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0111%22;src1=sm1","txt","","",""
"1775871","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0108%22;src1=sm1","txt","","",""
"1775872","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0109%22;src1=sm1","txt","","",""
"1775873","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0120%22;src1=sm1","txt","","",""
"1775874","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0110%22;src1=sm1","txt","","",""
"1775875","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0118%22;src1=sm1","txt","","",""
"1775876","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0126%22;src1=sm1","txt","","",""
"1775877","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0121%22;src1=sm1","txt","","",""
"1775878","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0123%22;src1=sm1","txt","","",""
"1775879","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0124%22;src1=sm1","txt","","",""
"1775880","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0119%22;src1=sm1","txt","","",""
"1775881","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0116%22;src1=sm1","txt","","",""
"1775882","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0117%22;src1=sm1","txt","","",""
"1775883","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0122%22;src1=sm1","txt","","",""
"1775884","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0128%22;src1=sm1","txt","","",""
"1775885","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0127%22;src1=sm1","txt","","",""
"1775886","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0130%22;src1=sm1","txt","","",""
"1775887","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0131%22;src1=sm1","txt","","",""
"1775888","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0125%22;src1=sm1","txt","","",""
"1775889","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0137%22;src1=sm1","txt","","",""
"1775890","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0133%22;src1=sm1","txt","","",""
"1775891","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0136%22;src1=sm1","txt","","",""
"1775892","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0132%22;src1=sm1","txt","","",""
"1775893","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0135%22;src1=sm1","txt","","",""
"1775894","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0138%22;src1=sm1","txt","","",""
"1775895","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0140%22;src1=sm1","txt","","",""
"1775896","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0146%22;src1=sm1","txt","","",""
"1775897","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0144%22;src1=sm1","txt","","",""
"1775898","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0141%22;src1=sm1","txt","","",""
"1775899","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0145%22;src1=sm1","txt","","",""
"1775900","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0142%22;src1=sm1","txt","","",""
"1775901","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0153%22;src1=sm1","txt","","",""
"1775902","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0149%22;src1=sm1","txt","","",""
"1775903","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0147%22;src1=sm1","txt","","",""
"1775904","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0143%22;src1=sm1","txt","","",""
"1775905","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0148%22;src1=sm1","txt","","",""
"1775906","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0154%22;src1=sm1","txt","","",""
"1775907","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0152%22;src1=sm1","txt","","",""
"1775908","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0156%22;src1=sm1","txt","","",""
"1775909","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0155%22;src1=sm1","txt","","",""
"1775910","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0150%22;src1=sm1","txt","","",""
"1775911","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0158%22;src1=sm1","txt","","",""
"1775912","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0157%22;src1=sm1","txt","","",""
"1775913","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0139%22;src1=sm1","txt","","",""
"1775914","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0159%22;src1=sm1","txt","","",""
"1775915","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0151%22;src1=sm1","txt","","",""
"1775916","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0160%22;src1=sm1","txt","","",""
"1775917","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0165%22;src1=sm1","txt","","",""
"1775918","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0174%22;src1=sm1","txt","","",""
"1775919","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0171%22;src1=sm1","txt","","",""
"1775920","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0186%22;src1=sm1","txt","","",""
"1775921","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0166%22;src1=sm1","txt","","",""
"1775922","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0164%22;src1=sm1","txt","","",""
"1775923","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0179%22;src1=sm1","txt","","",""
"1775924","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0178%22;src1=sm1","txt","","",""
"1775925","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0173%22;src1=sm1","txt","","",""
"1775926","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0134%22;src1=sm1","txt","","",""
"1775927","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0162%22;src1=sm1","txt","","",""
"1775928","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0185%22;src1=sm1","txt","","",""
"1775929","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0177%22;src1=sm1","txt","","",""
"1775930","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0161%22;src1=sm1","txt","","",""
